filename	ttr	1st-pro	2nd-pro	3rd-pro	punct	subcorpus
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNN+0731679.txt	0.501207729468599	0.004830917874396135	0.013285024154589372	0.028985507246376812	0.17391304347826086	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNN+0733192.txt	0.33902027027027026	0.00625	0.002027027027027027	0.02027027027027027	0.18969594594594594	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNN+0752826.txt	0.5064935064935064	0.0	0.025974025974025976	0.008658008658008658	0.12121212121212122	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNN+0763915.txt	0.6850828729281768	0.0	0.04419889502762431	0.0	0.08287292817679558	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNN+0782612.txt	0.5229591836734694	0.0	0.04591836734693878	0.00510204081632653	0.06887755102040816	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNN+0790005.txt	0.4277699859747546	0.0	0.005610098176718092	0.009817671809256662	0.091164095371669	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNN+1397132.txt	0.38943894389438943	0.0165016501650165	0.025302530253025302	0.005500550055005501	0.10891089108910891	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNN+1408385.txt	0.32079527135948416	0.018269747447608814	0.027404621171413217	0.013970983342289092	0.12251477700161204	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNN+1450276.txt	0.6704545454545454	0.0	0.0	0.0625	0.13068181818181818	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNN+1450355.txt	0.7391304347826086	0.0	0.0	0.021739130434782608	0.10869565217391304	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNN+1464635.txt	0.601823708206687	0.0	0.00303951367781155	0.057750759878419454	0.10030395136778116	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNN+1473650.txt	0.49823321554770317	0.0	0.0	0.019434628975265017	0.14664310954063603	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNN+1743775.txt	0.53099173553719	0.01859504132231405	0.024793388429752067	0.022727272727272728	0.09090909090909091	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNN+1752435.txt	0.6130030959752322	0.0030959752321981426	0.02476780185758514	0.021671826625386997	0.08359133126934984	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNN+1754951.txt	0.5318066157760815	0.0	0.017811704834605598	0.002544529262086514	0.11959287531806616	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNN+1754953.txt	0.5446685878962536	0.0	0.03170028818443804	0.0	0.11815561959654179	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNN+1764030.txt	0.37579617834394907	0.0	0.016985138004246284	0.005307855626326964	0.1178343949044586	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNN+1774607.txt	0.41601255886970173	0.0015698587127158557	0.04866562009419152	0.0031397174254317113	0.10047095761381476	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNN+1775262.txt	0.1961528726904581	0.06795747911921032	0.021007339913945836	0.018602885345482156	0.12832194381169323	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNN+1779659.txt	0.29797979797979796	0.04924242424242424	0.06881313131313131	0.008838383838383838	0.1029040404040404	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNN+1795710.txt	0.7592592592592593	0.0	0.018518518518518517	0.027777777777777776	0.07407407407407407	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNN+3079065.txt	0.6327433628318584	0.022123893805309734	0.035398230088495575	0.008849557522123894	0.08849557522123894	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNN+3143480.txt	0.503030303030303	0.006060606060606061	0.0030303030303030303	0.04242424242424243	0.12121212121212122	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNN+3156957.txt	0.47783251231527096	0.027914614121510674	0.021346469622331693	0.003284072249589491	0.09688013136288999	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNN+3304240.txt	0.47708333333333336	0.0375	0.035416666666666666	0.008333333333333333	0.08958333333333333	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNY+0008193.txt	0.6989247311827957	0.0	0.021505376344086023	0.0	0.07526881720430108	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNY+0015093.txt	0.40670859538784065	0.0	0.014675052410901468	0.012578616352201259	0.13417190775681342	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNY+0016912.txt	0.48677248677248675	0.0	0.010582010582010581	0.09259259259259259	0.1111111111111111	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNY+0055051.txt	0.31564808596373406	0.005372733378106112	0.0047011417058428475	0.0157824042981867	0.14539959704499664	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNY+0059216.txt	0.33134328358208953	0.001990049751243781	0.003980099502487562	0.031840796019900496	0.1681592039800995	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNY+0069866.txt	0.5454545454545454	0.025974025974025976	0.05519480519480519	0.012987012987012988	0.12012987012987013	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNY+0095292.txt	0.5650406504065041	0.012195121951219513	0.036585365853658534	0.0	0.12601626016260162	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNY+0101591.txt	0.4556677890011223	0.005611672278338945	0.003367003367003367	0.01122334455667789	0.15039281705948374	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNY+0154693.txt	0.5081374321880651	0.0018083182640144665	0.0	0.0108499095840868	0.09584086799276673	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNY+0183026.txt	0.42998897464167585	0.017640573318632856	0.006615214994487321	0.016538037486218304	0.12348401323042998	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNY+0192254.txt	0.6224489795918368	0.0	0.05102040816326531	0.01020408163265306	0.08673469387755102	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNY+0227815.txt	0.3379558294812532	0.02157164869029276	0.015921931176168466	0.020030816640986132	0.17205957883923986	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNY+0244585.txt	0.4421768707482993	0.0	0.02040816326530612	0.013605442176870748	0.10884353741496598	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNY+0284311.txt	0.5036855036855037	0.014742014742014743	0.0085995085995086	0.02702702702702703	0.10565110565110565	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNY+0293494.txt	0.48675914249684743	0.005044136191677175	0.008827238335435058	0.015132408575031526	0.2080706179066835	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNY+0296492.txt	0.49557522123893805	0.0012642225031605564	0.011378002528445006	0.02654867256637168	0.11630847029077118	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNY+0325698.txt	0.49302915082382764	0.0076045627376425855	0.0076045627376425855	0.032953105196451206	0.13814955640050697	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNY+0334337.txt	0.4186521443158611	0.0034036759700476512	0.008849557522123894	0.029952348536419333	0.15452688904016337	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNY+0338448.txt	0.628	0.0	0.0	0.012	0.112	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNY+0349162.txt	0.31655422937208094	0.020238713025428127	0.01868188894654904	0.010897768552153606	0.10897768552153607	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNY+0407642.txt	0.4009708737864078	0.010679611650485437	0.018446601941747572	0.008737864077669903	0.10776699029126213	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNY+0410815.txt	0.43609022556390975	0.0	0.0481203007518797	0.009022556390977444	0.0887218045112782	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNY+0451876.txt	0.5734767025089605	0.0035842293906810036	0.021505376344086023	0.0	0.08243727598566308	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNY+0477168.txt	0.4558011049723757	0.0	0.052486187845303865	0.011049723756906077	0.10773480662983426	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNY+0492934.txt	0.44047619047619047	0.003968253968253968	0.011904761904761904	0.007936507936507936	0.2896825396825397	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNY+0511097.txt	0.5578512396694215	0.0	0.008264462809917356	0.0	0.10330578512396695	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNY+0513572.txt	0.37790697674418605	0.005813953488372093	0.011627906976744186	0.005813953488372093	0.1872093023255814	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNY+0519702.txt	0.31037677578752315	0.006176652254478073	0.0077208153180975915	0.02470660901791229	0.14144533662754788	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNY+0520122.txt	0.35384615384615387	0.00934065934065934	0.008241758241758242	0.012637362637362638	0.11208791208791209	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNY+0538175.txt	0.31783194355356	0.0006414368184733803	0.00032071840923669016	0.02052597819114817	0.11481719050673508	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNY+0541319.txt	0.36199095022624433	0.002828054298642534	0.003959276018099547	0.019796380090497737	0.1085972850678733	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNY+0543123.txt	0.3788235294117647	0.002352941176470588	0.000588235294117647	0.020588235294117647	0.12117647058823529	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNY+0549614.txt	0.34679334916864607	0.004750593824228029	0.007125890736342043	0.021971496437054632	0.15795724465558195	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNY+0559505.txt	0.42015209125475284	0.027566539923954372	0.016159695817490494	0.0076045627376425855	0.20247148288973385	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNY+0569312.txt	0.5984848484848485	0.01893939393939394	0.01893939393939394	0.011363636363636364	0.12878787878787878	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNY+0583255.txt	0.514018691588785	0.053738317757009345	0.007009345794392523	0.03271028037383177	0.11682242990654206	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNY+0599007.txt	0.33242753623188404	0.006340579710144928	0.008152173913043478	0.019021739130434784	0.21829710144927536	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNY+0604076.txt	0.4483985765124555	0.04804270462633452	0.05516014234875445	0.0035587188612099642	0.09252669039145907	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNY+0609374.txt	0.48120300751879697	0.019548872180451128	0.015037593984962405	0.021052631578947368	0.13834586466165413	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNY+0612396.txt	0.5235042735042735	0.0	0.00641025641025641	0.02564102564102564	0.1388888888888889	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNY+0626949.txt	0.4614121510673235	0.0	0.014778325123152709	0.008210180623973728	0.17733990147783252	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNY+0628647.txt	0.48255813953488375	0.0	0.011627906976744186	0.0029069767441860465	0.09883720930232558	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNY+0643256.txt	0.4473684210526316	0.010964912280701754	0.008771929824561403	0.020833333333333332	0.12938596491228072	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNY+0659412.txt	0.5658914728682171	0.0	0.01937984496124031	0.0	0.11627906976744186	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNY+0673695.txt	0.4033018867924528	0.025943396226415096	0.0047169811320754715	0.025943396226415096	0.11202830188679246	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNY+0680768.txt	0.35977731384829503	0.0020876826722338203	0.008350730688935281	0.009742519137091163	0.12386917188587335	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNY+0684475.txt	0.5728987993138936	0.0017152658662092624	0.0017152658662092624	0.024013722126929673	0.10291595197255575	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNY+0685714.txt	0.5751445086705202	0.0	0.031791907514450865	0.0	0.11849710982658959	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNY+0716872.txt	0.4609164420485175	0.008086253369272238	0.008086253369272238	0.04851752021563342	0.15768194070080863	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNY+0724590.txt	0.4843568945538818	0.013904982618771726	0.006952491309385863	0.02085747392815759	0.10544611819235226	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNY+0724613.txt	0.37015590200445436	0.0035634743875278397	0.0071269487750556795	0.023608017817371936	0.12338530066815145	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNY+0755475.txt	0.4675925925925926	0.010185185185185186	0.011111111111111112	0.016666666666666666	0.1824074074074074	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNY+0757655.txt	0.40846994535519127	0.010245901639344262	0.009562841530054645	0.01912568306010929	0.1413934426229508	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNY+0775724.txt	0.36060894386298764	0.008563273073263558	0.012369172216936251	0.007611798287345386	0.1665080875356803	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNY+1397015.txt	0.3691997310020175	0.0	0.005379959650302623	0.008069939475453935	0.19435104236718226	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNY+1434014.txt	0.45905172413793105	0.021551724137931036	0.01293103448275862	0.022629310344827586	0.1961206896551724	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNY+1438632.txt	0.34503239740820735	0.009719222462203024	0.02159827213822894	0.005399568034557235	0.11555075593952484	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNY+1442711.txt	0.4245562130177515	0.0029585798816568047	0.04881656804733728	0.0029585798816568047	0.09763313609467456	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNY+1446992.txt	0.4602346805736636	0.054758800521512385	0.00651890482398957	0.01955671447196871	0.08213820078226858	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNY+1739496.txt	0.44665461121157324	0.0	0.0108499095840868	0.027124773960216998	0.09584086799276673	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNY+1752454.txt	0.521311475409836	0.0	0.013114754098360656	0.014754098360655738	0.12786885245901639	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNY+1784613.txt	0.6646706586826348	0.017964071856287425	0.005988023952095809	0.041916167664670656	0.09580838323353294	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNY+1792064.txt	0.1257910311859777	0.023036649214659685	0.03610289096289552	0.015160482585932165	0.15083086728886866	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNY+1792958.txt	0.6108786610878661	0.0	0.012552301255230125	0.0	0.13807531380753138	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNY+3076008.txt	0.45252225519287836	0.0	0.0	0.016320474777448073	0.0712166172106825	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNY+3143387.txt	0.5905511811023622	0.027559055118110236	0.031496062992125984	0.023622047244094488	0.14960629921259844	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNY+3177112.txt	0.48856209150326796	0.008169934640522876	0.04738562091503268	0.024509803921568627	0.07026143790849673	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNYY+0004732.txt	0.3054421768707483	0.01292517006802721	0.015646258503401362	0.023809523809523808	0.14829931972789115	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNYY+0020030.txt	0.4954128440366973	0.0	0.03302752293577982	0.012844036697247707	0.06422018348623854	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNYY+0060010.txt	0.3911472448057814	0.011743450767841012	0.0009033423667570009	0.018066847335140017	0.08039747064137308	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNYY+0094687.txt	0.321025641025641	0.02017094017094017	0.014700854700854702	0.017094017094017096	0.10461538461538461	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNYY+0108420.txt	0.43067226890756305	0.018907563025210083	0.009103641456582634	0.012605042016806723	0.16946778711484595	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNYY+0136275.txt	0.3445378151260504	0.0054621848739495795	0.0029411764705882353	0.013025210084033614	0.1689075630252101	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNYY+0149936.txt	0.6132075471698113	0.0	0.04245283018867924	0.0	0.07547169811320754	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNYY+0156436.txt	0.2936784469885515	0.0004977600796416127	0.011448481831757094	0.019910403185664508	0.16376306620209058	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNYY+0172815.txt	0.450828729281768	0.0066298342541436465	0.036464088397790057	0.011049723756906077	0.17458563535911603	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNYY+0175472.txt	0.3891178895300907	0.0032976092333058533	0.0	0.020610057708161583	0.11788953009068426	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNYY+0187325.txt	0.37740112994350283	0.005649717514124294	0.0011299435028248588	0.0327683615819209	0.08361581920903954	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNYY+0189069.txt	0.549812030075188	0.0018796992481203006	0.004699248120300752	0.020676691729323307	0.13721804511278196	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNYY+0206882.txt	0.4145995747696669	0.021261516654854713	0.01700921332388377	0.027639971651311126	0.11552090715804395	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNYY+0245665.txt	0.6928104575163399	0.0	0.026143790849673203	0.006535947712418301	0.1111111111111111	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNYY+0294598.txt	0.40716180371352784	0.0	0.013262599469496022	0.017241379310344827	0.11936339522546419	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNYY+0326653.txt	0.44819277108433736	0.0	0.004819277108433735	0.01566265060240964	0.08795180722891566	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNYY+0366390.txt	0.4500768049155146	0.027649769585253458	0.030721966205837174	0.029185867895545316	0.1336405529953917	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNYY+0385137.txt	0.39520958083832336	0.005988023952095809	0.005988023952095809	0.015968063872255488	0.1270791749833666	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNYY+0411411.txt	0.33985239852398524	0.0014760147601476014	0.004059040590405904	0.01918819188191882	0.12988929889298892	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNYY+0424743.txt	0.4658454647256439	0.0	0.007838745800671893	0.020156774916013438	0.13997760358342665	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNYY+0442277.txt	0.3672055427251732	0.0023094688221709007	0.004618937644341801	0.04849884526558892	0.11431870669745958	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNYY+0453607.txt	0.3851286939942803	0.006196377502383222	0.004766444232602479	0.022878932316491896	0.16348903717826502	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNYY+0482733.txt	0.3546922300706357	0.005045408678102927	0.004540867810292634	0.02875882946518668	0.1720484359233098	IP
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNYY+0492676.txt	0.4437810945273632	0.003980099502487562	0.01791044776119403	0.007960199004975124	0.08258706467661692	IP
